input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Ananya heard the good news and smiled with joy.,অনন্যা এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,ৰিয়া সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,ছাত্ৰসকল চিৰিয়াখানালৈ গৈছিল। ছাত্ৰসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,পূজা ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,নেহা বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Ananya felt scared after hearing the loud noise.,অনন্যা ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Sneha went to school. Sneha was very happy.,স্নেহা বিদ্যালয়লৈ গৈছিল। স্নেহা বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
Kavya adopted a parrot. The parrot followed Kavya everywhere.,কাব্য এ এটা টিয়া পোহনীয়া হিচাপে ল'লে। সেই টিয়া টোৱে কাব্য ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,বিক্ৰম বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
Neha adopted a horse. The horse followed Neha everywhere.,নেহা এ এটা ঘোঁৰা পোহনীয়া হিচাপে ল'লে। সেই ঘোঁৰা টোৱে নেহা ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Meera became angry when the bus arrived late.,মীৰা বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
"Amit said, 'It is raining cats and dogs outside.'","অমিত কৈছিল, 'বাহিৰত বৰ ধাৰাসাৰ বৰষুণ হৈছে।'",No text provided,0.0,0.0,0.0
Riya bought a new wallet from the market.,ৰিয়া বজাৰৰ পৰা নতুন মানিবেগ কিনিলে।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,নেহা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Amit adopted a horse. The horse followed Amit everywhere.,অমিত এ এটা ঘোঁৰা পোহনীয়া হিচাপে ল'লে। সেই ঘোঁৰা টোৱে অমিত ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Rohan bought a new bag from the market.,ৰোহন বজাৰৰ পৰা নতুন ব্যাগ কিনিলে।,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,অনন্যা বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,অমিত বিদ্যালয়লৈ গৈছিল। অমিত বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,খেলুৱৈসকল চিৰিয়াখানালৈ গৈছিল। খেলুৱৈসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Priya bought a new book from the market.,প্ৰিয়া বজাৰৰ পৰা নতুন কিতাপ কিনিলে।,No text provided,0.0,0.0,0.0
Arnab bought a new bag from the market.,অৰ্ণব বজাৰৰ পৰা নতুন ব্যাগ কিনিলে।,No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,ৰাহুল বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Rohan went to school. Rohan was very happy.,ৰোহন বিদ্যালয়লৈ গৈছিল। ৰোহন বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,ৰাহুল ৰ মানিবেগ হেৰাই গ'ল। ৰাহুল বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Vikram felt scared after hearing the loud noise.,বিক্ৰম ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,মীৰা ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,অৰ্ণব সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,পূজা ৰ মানিবেগ হেৰাই গ'ল। পূজা বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,নেহা এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Priya felt scared after hearing the loud noise.,প্ৰিয়া ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Kavya bought a new laptop from the market.,কাব্য বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
Priya adopted a cat. The cat followed Priya everywhere.,প্ৰিয়া এ এটা বিড়াল পোহনীয়া হিচাপে ল'লে। সেই বিড়াল টোৱে প্ৰিয়া ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,নেহা ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,সৌৰভ সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,অমিত ৰ মানিবেগ হেৰাই গ'ল। অমিত বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,ৰাহুল বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,ছাত্ৰসকল চিৰিয়াখানালৈ গৈছিল। ছাত্ৰসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Karan felt scared after hearing the loud noise.,কৰণ ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Riya became angry when the bus arrived late.,ৰিয়া বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Ananya could not attend the party because Ananya was not feeling well.,অনন্যা অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,শ্ৰমিকসকল চিৰিয়াখানালৈ গৈছিল। শ্ৰমিকসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,নেহা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,স্নেহা এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Pooja adopted a rabbit. The rabbit followed Pooja everywhere.,পূজা এ এটা খৰগোশ পোহনীয়া হিচাপে ল'লে। সেই খৰগোশ টোৱে পূজা ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,প্ৰিয়া সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Arnab adopted a parrot. The parrot followed Arnab everywhere.,অৰ্ণব এ এটা টিয়া পোহনীয়া হিচাপে ল'লে। সেই টিয়া টোৱে অৰ্ণব ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,পূজা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Vikram felt scared after hearing the loud noise.,বিক্ৰম ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Arnab could not attend the party because Arnab was not feeling well.,অৰ্ণব অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,খেলুৱৈসকল চিৰিয়াখানালৈ গৈছিল। খেলুৱৈসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,প্ৰিয়া সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,আদিত্য সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,অনন্যা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Kavya bought a new bag from the market.,কাব্য বজাৰৰ পৰা নতুন ব্যাগ কিনিলে।,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,অমিত সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,কাব্য এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,সৌৰভ ৰ মানিবেগ হেৰাই গ'ল। সৌৰভ বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,ৰিয়া সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,ছাত্ৰসকল চিৰিয়াখানালৈ গৈছিল। ছাত্ৰসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Karan bought a new laptop from the market.,কৰণ বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,মীৰা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Rahul heard the good news and smiled with joy.,ৰাহুল এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,ৰোহন বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Riya bought a new wallet from the market.,ৰিয়া বজাৰৰ পৰা নতুন মানিবেগ কিনিলে।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Pooja could not attend the party because Pooja was not feeling well.,পূজা অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
Arnab adopted a dog. The dog followed Arnab everywhere.,অৰ্ণব এ এটা কুকুৰ পোহনীয়া হিচাপে ল'লে। সেই কুকুৰ টোৱে অৰ্ণব ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Arnab bought a new laptop from the market.,অৰ্ণব বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Karan adopted a dog. The dog followed Karan everywhere.,কৰণ এ এটা কুকুৰ পোহনীয়া হিচাপে ল'লে। সেই কুকুৰ টোৱে কৰণ ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,বন্ধুসকল চিৰিয়াখানালৈ গৈছিল। বন্ধুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Rahul adopted a dog. The dog followed Rahul everywhere.,ৰাহুল এ এটা কুকুৰ পোহনীয়া হিচাপে ল'লে। সেই কুকুৰ টোৱে ৰাহুল ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Ananya could not attend the party because Ananya was not feeling well.,অনন্যা অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,বিক্ৰম সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Sourav heard the good news and smiled with joy.,সৌৰভ এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,ৰাহুল বিদ্যালয়লৈ গৈছিল। ৰাহুল বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
"Priya said, 'It is raining cats and dogs outside.'","প্ৰিয়া কৈছিল, 'বাহিৰত বৰ ধাৰাসাৰ বৰষুণ হৈছে।'",No text provided,0.0,0.0,0.0
Rahul bought a new bag from the market.,ৰাহুল বজাৰৰ পৰা নতুন ব্যাগ কিনিলে।,No text provided,0.0,0.0,0.0
Sneha bought a new phone from the market.,স্নেহা বজাৰৰ পৰা নতুন ফোন কিনিলে।,No text provided,0.0,0.0,0.0
Pooja bought a new wallet from the market.,পূজা বজাৰৰ পৰা নতুন মানিবেগ কিনিলে।,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,ৰাহুল ৰ মানিবেগ হেৰাই গ'ল। ৰাহুল বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,মীৰা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,ৰাহুল বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Sneha adopted a dog. The dog followed Sneha everywhere.,স্নেহা এ এটা কুকুৰ পোহনীয়া হিচাপে ল'লে। সেই কুকুৰ টোৱে স্নেহা ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Kavya felt scared after hearing the loud noise.,কাব্য ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Rahul adopted a cat. The cat followed Rahul everywhere.,ৰাহুল এ এটা বিড়াল পোহনীয়া হিচাপে ল'লে। সেই বিড়াল টোৱে ৰাহুল ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,অৰ্ণব সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Priya adopted a parrot. The parrot followed Priya everywhere.,প্ৰিয়া এ এটা টিয়া পোহনীয়া হিচাপে ল'লে। সেই টিয়া টোৱে প্ৰিয়া ক সকলো ঠাইতে অনুসৰণ কৰিছিল।,No text provided,0.0,0.0,0.0
Vikram felt scared after hearing the loud noise.,বিক্ৰম ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Arnab could not attend the party because Arnab was not feeling well.,অৰ্ণব অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
Neha lost her wallet. Neha became very worried.,নেহা ৰ মানিবেগ হেৰাই গ'ল। নেহা বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Sourav bought a new laptop from the market.,সৌৰভ বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,পূজা ৰ মানিবেগ হেৰাই গ'ল। পূজা বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,খেলুৱৈসকল চিৰিয়াখানালৈ গৈছিল। খেলুৱৈসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Meera lost her wallet. Meera became very worried.,মীৰা ৰ মানিবেগ হেৰাই গ'ল। মীৰা বহুত চিন্তিত হৈ পৰিল।,No text provided,0.0,0.0,0.0
Sourav became angry when the bus arrived late.,সৌৰভ বাছ দেৰিতে অহাত খং উঠিছিল।,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,অৰ্ণব বিদ্যালয়লৈ গৈছিল। অৰ্ণব বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,বিক্ৰম বজাৰৰ পৰা নতুন লেপটপ কিনিলে।,No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","পূজা কৈছিল, 'বাহিৰত বৰ ধাৰাসাৰ বৰষুণ হৈছে।'",No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,কাব্য সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,মীৰা অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","কাব্য কৈছিল, 'বাহিৰত বৰ ধাৰাসাৰ বৰষুণ হৈছে।'",No text provided,0.0,0.0,0.0
Riya could not attend the party because Riya was not feeling well.,ৰিয়া অসুস্থ অনুভৱ কৰাৰ বাবে পাৰ্টিত যোগ দিব নোৱাৰিলে।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,শিশুসকল চিৰিয়াখানালৈ গৈছিল। শিশুসকল জন্তুবোৰ চাই আনন্দ পাইছিল।,No text provided,0.0,0.0,0.0
Rahul heard the good news and smiled with joy.,ৰাহুল এ ভাল খবৰ শুনি হাঁহি মাৰিলে।,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,অমিত সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,অনন্যা বিদ্যালয়লৈ গৈছিল। অনন্যা বহুত সুখী আছিল।,No text provided,0.0,0.0,0.0
Vikram bought a new wallet from the market.,বিক্ৰম বজাৰৰ পৰা নতুন মানিবেগ কিনিলে।,No text provided,0.0,0.0,0.0
Riya felt scared after hearing the loud noise.,ৰিয়া ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,মীৰা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,পূজা ডাঙৰ শব্দ শুনি ভয় পাইছিল।,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,অনন্যা সন্ধিয়া উদ্যানলৈ গৈছিল।,No text provided,0.0,0.0,0.0
