input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Vikram felt scared after hearing the loud noise.,विक्रम तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Meera became angry when the bus arrived late.,मीरा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Ananya adopted a parrot. The parrot followed Ananya everywhere.,अनन्या ने एक तोता अपनाया। तोता अनन्या के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,विक्रम बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Arnab heard the good news and smiled with joy.,अर्नब ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,सौरव का बटुआ खो गया। सौरव बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Rohan adopted a rabbit. The rabbit followed Rohan everywhere.,रोहन ने एक खरगोश अपनाया। खरगोश रोहन के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,राहुल स्कूल गया। राहुल बहुत खुश था।,No text provided,0.0,0.0,0.0
Neha lost her wallet. Neha became very worried.,नेहा का बटुआ खो गया। नेहा बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Neha could not attend the party because Neha was not feeling well.,नेहा पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Riya lost her wallet. Riya became very worried.,रिया का बटुआ खो गया। रिया बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Meera went to school. Meera was very happy.,मीरा स्कूल गया। मीरा बहुत खुश था।,No text provided,0.0,0.0,0.0
Priya adopted a cat. The cat followed Priya everywhere.,प्रिया ने एक बिल्ली अपनाया। बिल्ली प्रिया के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,पूजा का बटुआ खो गया। पूजा बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Karan adopted a rabbit. The rabbit followed Karan everywhere.,करण ने एक खरगोश अपनाया। खरगोश करण के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,रोहन का बटुआ खो गया। रोहन बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Rahul could not attend the party because Rahul was not feeling well.,राहुल पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Kavya felt scared after hearing the loud noise.,काव्या तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Riya bought a new bag from the market.,रिया ने बाजार से एक नया बैग खरीदा।,No text provided,0.0,0.0,0.0
Rahul could not attend the party because Rahul was not feeling well.,राहुल पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Arnab could not attend the party because Arnab was not feeling well.,अर्नब पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,अर्नब का बटुआ खो गया। अर्नब बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,रोहन तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Riya became angry when the bus arrived late.,रिया बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,आदित्य का बटुआ खो गया। आदित्य बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,पूजा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Aditya could not attend the party because Aditya was not feeling well.,आदित्य पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Amit felt scared after hearing the loud noise.,अमित तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
"Neha said, 'It is raining cats and dogs outside.'","नेहा ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,अनन्या स्कूल गया। अनन्या बहुत खुश था।,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,अमित का बटुआ खो गया। अमित बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Riya became angry when the bus arrived late.,रिया बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,दोस्त चिड़ियाघर गए। दोस्त ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Vikram lost her wallet. Vikram became very worried.,विक्रम का बटुआ खो गया। विक्रम बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,राहुल का बटुआ खो गया। राहुल बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Aditya could not attend the party because Aditya was not feeling well.,आदित्य पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Pooja became angry when the bus arrived late.,पूजा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,आदित्य बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Rahul could not attend the party because Rahul was not feeling well.,राहुल पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Kavya bought a new bag from the market.,काव्या ने बाजार से एक नया बैग खरीदा।,No text provided,0.0,0.0,0.0
Sneha became angry when the bus arrived late.,स्नेहा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,अमित स्कूल गया। अमित बहुत खुश था।,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,प्रिया स्कूल गया। प्रिया बहुत खुश था।,No text provided,0.0,0.0,0.0
"Vikram said, 'It is raining cats and dogs outside.'","विक्रम ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Sneha adopted a horse. The horse followed Sneha everywhere.,स्नेहा ने एक घोड़ा अपनाया। घोड़ा स्नेहा के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,नेहा तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Sneha lost her wallet. Sneha became very worried.,स्नेहा का बटुआ खो गया। स्नेहा बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Priya bought a new bag from the market.,प्रिया ने बाजार से एक नया बैग खरीदा।,No text provided,0.0,0.0,0.0
Ananya bought a new laptop from the market.,अनन्या ने बाजार से एक नया लैपटॉप खरीदा।,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,नेहा तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,रोहन ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,अमित स्कूल गया। अमित बहुत खुश था।,No text provided,0.0,0.0,0.0
Kavya went to school. Kavya was very happy.,काव्या स्कूल गया। काव्या बहुत खुश था।,No text provided,0.0,0.0,0.0
"Neha said, 'It is raining cats and dogs outside.'","नेहा ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,सौरव स्कूल गया। सौरव बहुत खुश था।,No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,सौरव स्कूल गया। सौरव बहुत खुश था।,No text provided,0.0,0.0,0.0
Kavya went to school. Kavya was very happy.,काव्या स्कूल गया। काव्या बहुत खुश था।,No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","काव्या ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,बच्चे चिड़ियाघर गए। बच्चे ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,राहुल स्कूल गया। राहुल बहुत खुश था।,No text provided,0.0,0.0,0.0
Sourav became angry when the bus arrived late.,सौरव बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Pooja bought a new phone from the market.,पूजा ने बाजार से एक नया फोन खरीदा।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Pooja adopted a horse. The horse followed Pooja everywhere.,पूजा ने एक घोड़ा अपनाया। घोड़ा पूजा के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","काव्या ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Priya became angry when the bus arrived late.,प्रिया बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Arnab bought a new laptop from the market.,अर्नब ने बाजार से एक नया लैपटॉप खरीदा।,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,मजदूर चिड़ियाघर गए। मजदूर ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Karan went to school. Karan was very happy.,करण स्कूल गया। करण बहुत खुश था।,No text provided,0.0,0.0,0.0
Amit became angry when the bus arrived late.,अमित बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Sourav heard the good news and smiled with joy.,सौरव ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Neha adopted a rabbit. The rabbit followed Neha everywhere.,नेहा ने एक खरगोश अपनाया। खरगोश नेहा के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,छात्र चिड़ियाघर गए। छात्र ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,काव्या का बटुआ खो गया। काव्या बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Karan bought a new laptop from the market.,करण ने बाजार से एक नया लैपटॉप खरीदा।,No text provided,0.0,0.0,0.0
Rohan bought a new wallet from the market.,रोहन ने बाजार से एक नया बटुआ खरीदा।,No text provided,0.0,0.0,0.0
Ananya felt scared after hearing the loud noise.,अनन्या तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,रोहन ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Ananya adopted a rabbit. The rabbit followed Ananya everywhere.,अनन्या ने एक खरगोश अपनाया। खरगोश अनन्या के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Riya felt scared after hearing the loud noise.,रिया तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,स्नेहा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,काव्या का बटुआ खो गया। काव्या बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Ananya heard the good news and smiled with joy.,अनन्या ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,दोस्त चिड़ियाघर गए। दोस्त ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,काव्या ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Rohan could not attend the party because Rohan was not feeling well.,रोहन पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Pooja adopted a parrot. The parrot followed Pooja everywhere.,पूजा ने एक तोता अपनाया। तोता पूजा के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Meera heard the good news and smiled with joy.,मीरा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,विक्रम ने बाजार से एक नया लैपटॉप खरीदा।,No text provided,0.0,0.0,0.0
Meera heard the good news and smiled with joy.,मीरा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Sourav became angry when the bus arrived late.,सौरव बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,राहुल का बटुआ खो गया। राहुल बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
"Amit said, 'It is raining cats and dogs outside.'","अमित ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,राहुल बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,अर्नब का बटुआ खो गया। अर्नब बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,दोस्त चिड़ियाघर गए। दोस्त ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Arnab became angry when the bus arrived late.,अर्नब बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,काव्या का बटुआ खो गया। काव्या बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,नेहा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,अनन्या ने बाजार से एक नया बैग खरीदा।,No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","पूजा ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
"Karan said, 'It is raining cats and dogs outside.'","करण ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,रोहन बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,छात्र चिड़ियाघर गए। छात्र ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,छात्र चिड़ियाघर गए। छात्र ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,स्नेहा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,रोहन का बटुआ खो गया। रोहन बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Vikram went to school. Vikram was very happy.,विक्रम स्कूल गया। विक्रम बहुत खुश था।,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,अनन्या बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Amit could not attend the party because Amit was not feeling well.,अमित पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,बच्चे चिड़ियाघर गए। बच्चे ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Rohan could not attend the party because Rohan was not feeling well.,रोहन पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Arnab could not attend the party because Arnab was not feeling well.,अर्नब पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Amit felt scared after hearing the loud noise.,अमित तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Riya adopted a cat. The cat followed Riya everywhere.,रिया ने एक बिल्ली अपनाया। बिल्ली रिया के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Amit became angry when the bus arrived late.,अमित बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,प्रिया स्कूल गया। प्रिया बहुत खुश था।,No text provided,0.0,0.0,0.0
Meera heard the good news and smiled with joy.,मीरा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,रोहन तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Aditya heard the good news and smiled with joy.,आदित्य ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,नेहा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Rahul could not attend the party because Rahul was not feeling well.,राहुल पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Priya heard the good news and smiled with joy.,प्रिया ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,पूजा का बटुआ खो गया। पूजा बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Karan heard the good news and smiled with joy.,करण ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Vikram heard the good news and smiled with joy.,विक्रम ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,प्रिया स्कूल गया। प्रिया बहुत खुश था।,No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,नेहा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Priya heard the good news and smiled with joy.,प्रिया ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Aditya felt scared after hearing the loud noise.,आदित्य तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,अर्नब स्कूल गया। अर्नब बहुत खुश था।,No text provided,0.0,0.0,0.0
Priya adopted a dog. The dog followed Priya everywhere.,प्रिया ने एक कुत्ता अपनाया। कुत्ता प्रिया के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,प्रिया स्कूल गया। प्रिया बहुत खुश था।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,पूजा का बटुआ खो गया। पूजा बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
"Aditya said, 'It is raining cats and dogs outside.'","आदित्य ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Sneha went to school. Sneha was very happy.,स्नेहा स्कूल गया। स्नेहा बहुत खुश था।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,आदित्य का बटुआ खो गया। आदित्य बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
Neha could not attend the party because Neha was not feeling well.,नेहा पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
"Neha said, 'It is raining cats and dogs outside.'","नेहा ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Kavya bought a new wallet from the market.,काव्या ने बाजार से एक नया बटुआ खरीदा।,No text provided,0.0,0.0,0.0
Karan adopted a rabbit. The rabbit followed Karan everywhere.,करण ने एक खरगोश अपनाया। खरगोश करण के पीछे हर जगह गया।,No text provided,0.0,0.0,0.0
"Vikram said, 'It is raining cats and dogs outside.'","विक्रम ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,राहुल तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Arnab felt scared after hearing the loud noise.,अर्नब तेज आवाज सुनकर डर गया।,No text provided,0.0,0.0,0.0
Amit heard the good news and smiled with joy.,अमित ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
"Neha said, 'It is raining cats and dogs outside.'","नेहा ने कहा, 'बाहर मूसलाधार बारिश हो रही है।'",No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,रोहन बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Kavya went to school. Kavya was very happy.,काव्या स्कूल गया। काव्या बहुत खुश था।,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,आदित्य का बटुआ खो गया। आदित्य बहुत चिंतित हो गई।,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,मजदूर चिड़ियाघर गए। मजदूर ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,खिलाड़ी चिड़ियाघर गए। खिलाड़ी ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,स्नेहा ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,अनन्या बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Priya could not attend the party because Priya was not feeling well.,प्रिया पार्टी में शामिल नहीं हो सका क्योंकि उसकी तबीयत ठीक नहीं थी।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,नेहा बस के देर से आने पर गुस्सा हो गया।,No text provided,0.0,0.0,0.0
Amit heard the good news and smiled with joy.,अमित ने अच्छी खबर सुनी और खुशी से मुस्कुराया।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,बच्चे चिड़ियाघर गए। बच्चे ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,बच्चे चिड़ियाघर गए। बच्चे ने जानवरों को देखकर आनंद लिया।,No text provided,0.0,0.0,0.0
