input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Karan bought a new wallet from the market.,കരൺ മാർക്കറ്റിൽ നിന്ന് പുതിയ പേഴ്സ് വാങ്ങി.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,കളിക്കാർ മൃഗശാല സന്ദർശിച്ചു. കളിക്കാർ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
Rohan could not attend the party because Rohan was not feeling well.,റോഹൻ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,പ്രിയ സ്കൂളിൽ പോയി. പ്രിയ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Kavya bought a new laptop from the market.,കാവ്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Kavya felt scared after hearing the loud noise.,കാവ്യ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,സൗരവ് വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Riya bought a new book from the market.,രിയ മാർക്കറ്റിൽ നിന്ന് പുതിയ പുസ്തകം വാങ്ങി.,No text provided,0.0,0.0,0.0
Amit adopted a cat. The cat followed Amit everywhere.,അമിത് ഒരു പൂച്ചയെ ദത്തെടുത്തു. ആ പൂച്ച അമിത്നെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,മീര വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,വിക്രം മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,രിയ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,പൂജ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Sneha could not attend the party because Sneha was not feeling well.,സ്നേഹ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,റോഹൻ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,റോഹൻ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,സ്നേഹ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,തൊഴിലാളികൾ മൃഗശാല സന്ദർശിച്ചു. തൊഴിലാളികൾ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
"Amit said, 'It is raining cats and dogs outside.'","അമിത് പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,സ്നേഹ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,മീര വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,റോഹൻ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Riya heard the good news and smiled with joy.,രിയ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","മീര പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,മീര വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,കാവ്യ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Riya bought a new phone from the market.,രിയ മാർക്കറ്റിൽ നിന്ന് പുതിയ ഫോൺ വാങ്ങി.,No text provided,0.0,0.0,0.0
Riya became angry when the bus arrived late.,രിയ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Pooja adopted a parrot. The parrot followed Pooja everywhere.,പൂജ ഒരു തത്തയെ ദത്തെടുത്തു. ആ തത്ത പൂജനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Ananya felt scared after hearing the loud noise.,അനന്യ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Kavya became angry when the bus arrived late.,കാവ്യ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Priya could not attend the party because Priya was not feeling well.,പ്രിയ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,കളിക്കാർ മൃഗശാല സന്ദർശിച്ചു. കളിക്കാർ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,അനന്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Pooja went to school. Pooja was very happy.,പൂജ സ്കൂളിൽ പോയി. പൂജ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Sneha adopted a rabbit. The rabbit followed Sneha everywhere.,സ്നേഹ ഒരു മുയൽയെ ദത്തെടുത്തു. ആ മുയൽ സ്നേഹനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Rahul bought a new laptop from the market.,റാഹുൽ മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ആദിത്യ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,അനന്യ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അനന്യ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,അമിത് സ്കൂളിൽ പോയി. അമിത് വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Neha could not attend the party because Neha was not feeling well.,നേഹ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Kavya bought a new bag from the market.,കാവ്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Meera bought a new laptop from the market.,മീര മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,പൂജ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Priya felt scared after hearing the loud noise.,പ്രിയ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,അനന്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Meera bought a new phone from the market.,മീര മാർക്കറ്റിൽ നിന്ന് പുതിയ ഫോൺ വാങ്ങി.,No text provided,0.0,0.0,0.0
Ananya adopted a rabbit. The rabbit followed Ananya everywhere.,അനന്യ ഒരു മുയൽയെ ദത്തെടുത്തു. ആ മുയൽ അനന്യനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Amit bought a new book from the market.,അമിത് മാർക്കറ്റിൽ നിന്ന് പുതിയ പുസ്തകം വാങ്ങി.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,അനന്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Kavya could not attend the party because Kavya was not feeling well.,കാവ്യ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,അനന്യ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അനന്യ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Meera bought a new bag from the market.,മീര മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,സ്നേഹ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Ananya bought a new laptop from the market.,അനന്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,പൂജ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,അമിത് വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Sneha became angry when the bus arrived late.,സ്നേഹ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,അനന്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
"Vikram said, 'It is raining cats and dogs outside.'","വിക്രം പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Sourav heard the good news and smiled with joy.,സൗരവ് നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Riya adopted a horse. The horse followed Riya everywhere.,രിയ ഒരു കുതിരയെ ദത്തെടുത്തു. ആ കുതിര രിയനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Priya bought a new bag from the market.,പ്രിയ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,സൗരവ് സ്കൂളിൽ പോയി. സൗരവ് വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,വിക്രം വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,അമിത് വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Vikram could not attend the party because Vikram was not feeling well.,വിക്രം ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Riya heard the good news and smiled with joy.,രിയ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,കരൺ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,നേഹ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Ananya bought a new phone from the market.,അനന്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ഫോൺ വാങ്ങി.,No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,അർണബ് തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അർണബ് വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,പ്രിയ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,അമിത് തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അമിത് വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","പൂജ പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,സ്നേഹ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Vikram could not attend the party because Vikram was not feeling well.,വിക്രം ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Meera heard the good news and smiled with joy.,മീര നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,റോഹൻ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,റോഹൻ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,അമിത് തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അമിത് വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,അനന്യ സ്കൂളിൽ പോയി. അനന്യ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Sourav bought a new bag from the market.,സൗരവ് മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Kavya could not attend the party because Kavya was not feeling well.,കാവ്യ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,അർണബ് വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Amit bought a new laptop from the market.,അമിത് മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,അനന്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,പൂജ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rahul could not attend the party because Rahul was not feeling well.,റാഹുൽ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
Priya bought a new book from the market.,പ്രിയ മാർക്കറ്റിൽ നിന്ന് പുതിയ പുസ്തകം വാങ്ങി.,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,റോഹൻ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. റോഹൻ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,റാഹുൽ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Karan heard the good news and smiled with joy.,കരൺ നല്ല വാർത്ത കേട്ട് സന്തോഷത്തോടെ ചിരിച്ചു.,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,അനന്യ ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Aditya adopted a horse. The horse followed Aditya everywhere.,ആദിത്യ ഒരു കുതിരയെ ദത്തെടുത്തു. ആ കുതിര ആദിത്യനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Amit bought a new bag from the market.,അമിത് മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Rohan adopted a rabbit. The rabbit followed Rohan everywhere.,റോഹൻ ഒരു മുയൽയെ ദത്തെടുത്തു. ആ മുയൽ റോഹൻനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Rohan bought a new laptop from the market.,റോഹൻ മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,രിയ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Aditya bought a new book from the market.,ആദിത്യ മാർക്കറ്റിൽ നിന്ന് പുതിയ പുസ്തകം വാങ്ങി.,No text provided,0.0,0.0,0.0
Aditya went to school. Aditya was very happy.,ആദിത്യ സ്കൂളിൽ പോയി. ആദിത്യ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,അനന്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,അമിത് തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. അമിത് വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,അനന്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,വിക്രം ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Neha bought a new bag from the market.,നേഹ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Pooja bought a new book from the market.,പൂജ മാർക്കറ്റിൽ നിന്ന് പുതിയ പുസ്തകം വാങ്ങി.,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,റാഹുൽ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Arnab became angry when the bus arrived late.,അർണബ് ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Aditya went to school. Aditya was very happy.,ആദിത്യ സ്കൂളിൽ പോയി. ആദിത്യ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
"Riya said, 'It is raining cats and dogs outside.'","രിയ പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,കാവ്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rahul adopted a horse. The horse followed Rahul everywhere.,റാഹുൽ ഒരു കുതിരയെ ദത്തെടുത്തു. ആ കുതിര റാഹുൽനെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,സൗരവ് സ്കൂളിൽ പോയി. സൗരവ് വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
"Rohan said, 'It is raining cats and dogs outside.'","റോഹൻ പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,പൂജ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. പൂജ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Sourav adopted a parrot. The parrot followed Sourav everywhere.,സൗരവ് ഒരു തത്തയെ ദത്തെടുത്തു. ആ തത്ത സൗരവ്നെ എല്ലായിടത്തും പിന്തുടർന്നു.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,അനന്യ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,വിക്രം ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,കുട്ടികൾ മൃഗശാല സന്ദർശിച്ചു. കുട്ടികൾ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
Karan bought a new laptop from the market.,കരൺ മാർക്കറ്റിൽ നിന്ന് പുതിയ ലാപ്ടോപ്പ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,മീര വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,റോഹൻ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Kavya could not attend the party because Kavya was not feeling well.,കാവ്യ ആരോഗ്യ പ്രശ്നം കാരണം പാർട്ടിയിൽ പങ്കെടുക്കാനായില്ല.,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,തൊഴിലാളികൾ മൃഗശാല സന്ദർശിച്ചു. തൊഴിലാളികൾ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
Karan lost her wallet. Karan became very worried.,കരൺ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. കരൺ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Karan lost her wallet. Karan became very worried.,കരൺ തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. കരൺ വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Rahul bought a new bag from the market.,റാഹുൽ മാർക്കറ്റിൽ നിന്ന് പുതിയ ബാഗ് വാങ്ങി.,No text provided,0.0,0.0,0.0
Riya felt scared after hearing the loud noise.,രിയ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Meera became angry when the bus arrived late.,മീര ബസ് വൈകിയെത്തിയപ്പോൾ കോപിച്ചു.,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,അമിത് സ്കൂളിൽ പോയി. അമിത് വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,റോഹൻ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,പൂജ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Rahul bought a new phone from the market.,റാഹുൽ മാർക്കറ്റിൽ നിന്ന് പുതിയ ഫോൺ വാങ്ങി.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,സുഹൃത്തുകൾ മൃഗശാല സന്ദർശിച്ചു. സുഹൃത്തുകൾ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,തൊഴിലാളികൾ മൃഗശാല സന്ദർശിച്ചു. തൊഴിലാളികൾ മൃഗങ്ങളെ കണ്ടു സന്തോഷിച്ചു.,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","മീര പറഞ്ഞു, 'പുറത്ത് കനത്ത മഴ പെയ്യുന്നു.'",No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,റാഹുൽ വൈകുന്നേരം പാർക്കിൽ പോയി.,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,മീര വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Kavya went to school. Kavya was very happy.,കാവ്യ സ്കൂളിൽ പോയി. കാവ്യ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,സൗരവ് തന്റെ പേഴ്സ് നഷ്ടപ്പെടുത്തി. സൗരവ് വളരെ ആശങ്കപ്പെട്ടു.,No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,റാഹുൽ സ്കൂളിൽ പോയി. റാഹുൽ വളരെ സന്തോഷത്തിലായിരുന്നു.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,പൂജ വലിയ ശബ്ദം കേട്ട് ഭയപ്പെട്ടു.,No text provided,0.0,0.0,0.0
