input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Ananya heard the good news and smiled with joy.,அனன்யா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,ஸ்நேஹா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Meera bought a new bag from the market.,மீரா சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,ரோஹன் தனது பணப்பையை இழந்தார்। ரோஹன் மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Arnab adopted a horse. The horse followed Arnab everywhere.,அர்னாப் ஒரு குதிரையை தத்தெடுத்தார்। அந்த குதிரை அர்னாப்வை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ஆதித்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Amit adopted a parrot. The parrot followed Amit everywhere.,அமித் ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி அமித்வை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Priya bought a new laptop from the market.,ப்ரியா சந்தையில் இருந்து புதிய மடிக்கணினி வாங்கினார்।,No text provided,0.0,0.0,0.0
Priya became angry when the bus arrived late.,ப்ரியா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ப்ரியா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,அனன்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ஆதித்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,நேஹா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Aditya adopted a parrot. The parrot followed Aditya everywhere.,ஆதித்யா ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி ஆதித்யாவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
"Arnab said, 'It is raining cats and dogs outside.'","அர்னாப் கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
"Sneha said, 'It is raining cats and dogs outside.'","ஸ்நேஹா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,மாணவர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। மாணவர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Vikram adopted a parrot. The parrot followed Vikram everywhere.,விக்ரம் ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி விக்ரம்வை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,நேஹா பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,மீரா பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,விக்ரம் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
"Aditya said, 'It is raining cats and dogs outside.'","ஆதித்யா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Riya heard the good news and smiled with joy.,ரியா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,கரண் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,ராகுல் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,அர்னாப் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Sneha went to school. Sneha was very happy.,ஸ்நேஹா பள்ளிக்கு சென்றார்। ஸ்நேஹா மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,குழந்தைகள் உயிரியல் பூங்காவிற்கு சென்றனர்। குழந்தைகள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ஆதித்யா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Amit bought a new bag from the market.,அமித் சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Karan became angry when the bus arrived late.,கரண் பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Vikram adopted a cat. The cat followed Vikram everywhere.,விக்ரம் ஒரு பூனையை தத்தெடுத்தார்। அந்த பூனை விக்ரம்வை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Priya bought a new phone from the market.,ப்ரியா சந்தையில் இருந்து புதிய தொலைபேசி வாங்கினார்।,No text provided,0.0,0.0,0.0
"Neha said, 'It is raining cats and dogs outside.'","நேஹா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Rohan adopted a parrot. The parrot followed Rohan everywhere.,ரோஹன் ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி ரோஹன்வை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ஆதித்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,அனன்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,ரோஹன் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Amit could not attend the party because Amit was not feeling well.,அமித் உடல்நலம் சரியில்லாததால் விழாவில் கலந்து கொள்ள முடியவில்லை।,No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,அனன்யா பள்ளிக்கு சென்றார்। அனன்யா மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ஆதித்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Ananya could not attend the party because Ananya was not feeling well.,அனன்யா உடல்நலம் சரியில்லாததால் விழாவில் கலந்து கொள்ள முடியவில்லை।,No text provided,0.0,0.0,0.0
Arnab felt scared after hearing the loud noise.,அர்னாப் பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Ananya bought a new wallet from the market.,அனன்யா சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ஆதித்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","மீரா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","பூஜா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Riya bought a new bag from the market.,ரியா சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Sneha felt scared after hearing the loud noise.,ஸ்நேஹா பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Rohan bought a new wallet from the market.,ரோஹன் சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Meera adopted a cat. The cat followed Meera everywhere.,மீரா ஒரு பூனையை தத்தெடுத்தார்। அந்த பூனை மீராவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,அனன்யா சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Pooja bought a new bag from the market.,பூஜா சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,சௌரவ் பள்ளிக்கு சென்றார்। சௌரவ் மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Neha adopted a horse. The horse followed Neha everywhere.,நேஹா ஒரு குதிரையை தத்தெடுத்தார்। அந்த குதிரை நேஹாவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,ரோஹன் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
"Sneha said, 'It is raining cats and dogs outside.'","ஸ்நேஹா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,காவ்யா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,மாணவர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। மாணவர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Ananya bought a new laptop from the market.,அனன்யா சந்தையில் இருந்து புதிய மடிக்கணினி வாங்கினார்।,No text provided,0.0,0.0,0.0
Amit bought a new phone from the market.,அமித் சந்தையில் இருந்து புதிய தொலைபேசி வாங்கினார்।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,நேஹா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,காவ்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,ரோஹன் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,காவ்யா தனது பணப்பையை இழந்தார்। காவ்யா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","மீரா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,குழந்தைகள் உயிரியல் பூங்காவிற்கு சென்றனர்। குழந்தைகள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,நேஹா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
"Aditya said, 'It is raining cats and dogs outside.'","ஆதித்யா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","காவ்யா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,ராகுல் பள்ளிக்கு சென்றார்। ராகுல் மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,நேஹா பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Amit heard the good news and smiled with joy.,அமித் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Sneha became angry when the bus arrived late.,ஸ்நேஹா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,மீரா பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Amit went to school. Amit was very happy.,அமித் பள்ளிக்கு சென்றார்। அமித் மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,ரோஹன் தனது பணப்பையை இழந்தார்। ரோஹன் மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,அனன்யா தனது பணப்பையை இழந்தார்। அனன்யா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Sneha bought a new book from the market.,ஸ்நேஹா சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,ஸ்நேஹா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,சௌரவ் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,விக்ரம் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,விக்ரம் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,அமித் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,வீரர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। வீரர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,நேஹா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Riya lost her wallet. Riya became very worried.,ரியா தனது பணப்பையை இழந்தார்। ரியா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,ரோஹன் மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,நேஹா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,வீரர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। வீரர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,அனன்யா தனது பணப்பையை இழந்தார்। அனன்யா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Riya bought a new laptop from the market.,ரியா சந்தையில் இருந்து புதிய மடிக்கணினி வாங்கினார்।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,நண்பர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। நண்பர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Rahul bought a new bag from the market.,ராகுல் சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,பூஜா தனது பணப்பையை இழந்தார்। பூஜா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,காவ்யா தனது பணப்பையை இழந்தார்। காவ்யா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Meera bought a new wallet from the market.,மீரா சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Priya lost her wallet. Priya became very worried.,ப்ரியா தனது பணப்பையை இழந்தார்। ப்ரியா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,நேஹா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Amit could not attend the party because Amit was not feeling well.,அமித் உடல்நலம் சரியில்லாததால் விழாவில் கலந்து கொள்ள முடியவில்லை।,No text provided,0.0,0.0,0.0
Rahul heard the good news and smiled with joy.,ராகுல் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,நண்பர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। நண்பர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Sneha adopted a cat. The cat followed Sneha everywhere.,ஸ்நேஹா ஒரு பூனையை தத்தெடுத்தார்। அந்த பூனை ஸ்நேஹாவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,ஸ்நேஹா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ஆதித்யா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,ராகுல் பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Priya bought a new bag from the market.,ப்ரியா சந்தையில் இருந்து புதிய பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Kavya adopted a parrot. The parrot followed Kavya everywhere.,காவ்யா ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி காவ்யாவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,ரோஹன் தனது பணப்பையை இழந்தார்। ரோஹன் மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Priya became angry when the bus arrived late.,ப்ரியா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Riya lost her wallet. Riya became very worried.,ரியா தனது பணப்பையை இழந்தார்। ரியா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Arnab bought a new phone from the market.,அர்னாப் சந்தையில் இருந்து புதிய தொலைபேசி வாங்கினார்।,No text provided,0.0,0.0,0.0
Riya bought a new wallet from the market.,ரியா சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,காவ்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Priya bought a new book from the market.,ப்ரியா சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
"Sneha said, 'It is raining cats and dogs outside.'","ஸ்நேஹா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,சௌரவ் தனது பணப்பையை இழந்தார்। சௌரவ் மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,தொழிலாளர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। தொழிலாளர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,ரோஹன் பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Sneha bought a new book from the market.,ஸ்நேஹா சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
Vikram felt scared after hearing the loud noise.,விக்ரம் பெரிய சத்தத்தை கேட்டு பயந்தார்।,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,அனன்யா தனது பணப்பையை இழந்தார்। அனன்யா மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Karan bought a new book from the market.,கரண் சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,காவ்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,காவ்யா நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
"Vikram said, 'It is raining cats and dogs outside.'","விக்ரம் கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
Pooja bought a new book from the market.,பூஜா சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
Arnab heard the good news and smiled with joy.,அர்னாப் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Ananya adopted a parrot. The parrot followed Ananya everywhere.,அனன்யா ஒரு கிளியை தத்தெடுத்தார்। அந்த கிளி அனன்யாவை எங்கும் பின்தொடர்ந்தது।,No text provided,0.0,0.0,0.0
Ananya bought a new book from the market.,அனன்யா சந்தையில் இருந்து புதிய புத்தகம் வாங்கினார்।,No text provided,0.0,0.0,0.0
Riya bought a new phone from the market.,ரியா சந்தையில் இருந்து புதிய தொலைபேசி வாங்கினார்।,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,காவ்யா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,ரோஹன் நல்ல செய்தியை கேட்டு மகிழ்ச்சியுடன் சிரித்தார்।,No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,ரோஹன் பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,பூஜா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,அமித் தனது பணப்பையை இழந்தார்। அமித் மிகவும் கவலைப்பட்டார்।,No text provided,0.0,0.0,0.0
Riya went to school. Riya was very happy.,ரியா பள்ளிக்கு சென்றார்। ரியா மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,குழந்தைகள் உயிரியல் பூங்காவிற்கு சென்றனர்। குழந்தைகள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Neha bought a new wallet from the market.,நேஹா சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,மீரா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ஆதித்யா பேருந்து தாமதமாக வந்ததால் கோபமடைந்தார்।,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,ப்ரியா பள்ளிக்கு சென்றார்। ப்ரியா மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ப்ரியா மாலையில் பூங்காவிற்கு சென்றார்।,No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","காவ்யா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,வீரர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। வீரர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,மாணவர்கள் உயிரியல் பூங்காவிற்கு சென்றனர்। மாணவர்கள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,அர்னாப் பள்ளிக்கு சென்றார்। அர்னாப் மிகவும் மகிழ்ச்சியாக இருந்தார்।,No text provided,0.0,0.0,0.0
Rohan bought a new wallet from the market.,ரோஹன் சந்தையில் இருந்து புதிய பணப்பை வாங்கினார்।,No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","பூஜா கூறினார், 'வெளியில் மிக கனமழை பெய்கிறது।'",No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,குழந்தைகள் உயிரியல் பூங்காவிற்கு சென்றனர்। குழந்தைகள் விலங்குகளை பார்த்து மகிழ்ந்தனர்।,No text provided,0.0,0.0,0.0
